 output format:carre71 


 Number of X-points:  1
    x                   y                   psi
    3.88872080E+00      3.78131092E-01     -9.04324253E-04

 Point O:
    3.88872080E+00      3.78131092E-01     -9.04324253E-04
 $parameters
repart = 2
distxo = 0.91244994
pntrat = 0.20000000
nptseg(1) =188
deltp1(1) = 0.0250000
deltpn(1) = 0.0250000
npr(1) = 40
deltr1(1) = 0.0050000
deltrn(1) = 0.0125000
npr(2) = 23
deltr1(2) =-0.0025000
deltrn(2) =-0.0250000
tgarde(1) = 0.00000
tgarde(2) = 0.00000
nrelax=  500
relax= 1.0000E-01
pasmin= 1.0000E-02
rlcept= 1.0000E-06
$end
 x(m)            y(m)            psi(SI)         dpsi/dx         dpsi/dy
 $maille
'nreg='    2
'region:'    1
'nppol='  188  'nprad='   40
  1.91459506E+00  8.57629641E-02 -1.06730125E-03 -9.13394936E-01 -1.19398387E-01
  1.92252258E+00  3.25420633E-02 -1.05430859E-03 -9.03639322E-01 -1.47713918E-01
  1.93648553E+00 -3.98446918E-02 -1.13117973E-03 -8.87449408E-01 -1.85254854E-01
  1.95087920E+00 -1.01894781E-01 -9.15804628E-04 -8.70507386E-01 -2.17074485E-01
  1.95426424E+00 -1.16522843E-01 -9.35355564E-04 -8.66245398E-01 -2.25003595E-01
  1.96791274E+00 -1.63137023E-01 -1.50936425E-03 -8.51012008E-01 -2.48202078E-01
  1.98056927E+00 -2.03507405E-01 -1.63256584E-03 -8.36461941E-01 -2.68175775E-01
  1.98691270E+00 -2.23740978E-01 -1.46285095E-03 -8.28784751E-01 -2.78406844E-01
  2.00144205E+00 -2.65544795E-01 -1.41597653E-03 -8.12474315E-01 -2.99361226E-01
  2.00824315E+00 -2.83386191E-01 -1.21347720E-03 -8.04841123E-01 -3.06933361E-01
  2.02303385E+00 -3.19059386E-01 -1.25856609E-03 -7.89391507E-01 -3.22915126E-01
  2.03235131E+00 -3.41875438E-01 -1.11382619E-03 -7.78385931E-01 -3.33727647E-01
  2.03956285E+00 -3.58415394E-01 -1.23301324E-03 -7.70285175E-01 -3.42082959E-01
  2.05916304E+00 -4.00344275E-01 -1.47447410E-03 -7.49225676E-01 -3.61612056E-01
  2.08760916E+00 -4.55111312E-01 -1.57351528E-03 -7.19994876E-01 -3.84381114E-01
  2.11796387E+00 -5.10042666E-01 -1.00120842E-03 -6.86472338E-01 -4.08946690E-01
  2.13864145E+00 -5.41997834E-01 -1.85082491E-03 -6.66893964E-01 -4.21310708E-01
  2.15196500E+00 -5.62588080E-01 -1.86515588E-03 -6.53621725E-01 -4.28903850E-01
  2.18083516E+00 -6.04927640E-01 -1.53523978E-03 -6.24263236E-01 -4.45008033E-01
  2.22252360E+00 -6.60295922E-01 -1.44535720E-03 -5.82154628E-01 -4.65725417E-01
  2.25841066E+00 -7.03358878E-01 -1.50973279E-03 -5.47908592E-01 -4.79400161E-01
  2.29598950E+00 -7.43223947E-01 -1.53451256E-03 -5.10959224E-01 -4.93961960E-01
  2.30744278E+00 -7.55226883E-01 -1.15810004E-03 -4.99620847E-01 -4.97979709E-01
  2.33368046E+00 -7.80948402E-01 -1.42521002E-03 -4.75873288E-01 -5.05389345E-01
  2.35186288E+00 -7.97536625E-01 -1.68380117E-03 -4.58855233E-01 -5.10215583E-01
  2.37943570E+00 -8.22150044E-01 -1.57911386E-03 -4.33165477E-01 -5.16640871E-01
  2.39744799E+00 -8.38229073E-01 -1.01577388E-03 -4.16226807E-01 -5.20092806E-01
  2.42211314E+00 -8.55663788E-01 -1.43793910E-03 -3.93177276E-01 -5.26417646E-01
  2.44722132E+00 -8.73111408E-01 -1.36213792E-03 -3.69776368E-01 -5.32186224E-01
  2.47320789E+00 -8.90365423E-01 -1.36484615E-03 -3.46679601E-01 -5.37655033E-01
  2.49773120E+00 -9.06323000E-01 -1.28061705E-03 -3.24026958E-01 -5.41294621E-01
  2.51784912E+00 -9.18468935E-01 -1.34063491E-03 -3.05868144E-01 -5.44310994E-01
  2.54922991E+00 -9.37414682E-01 -9.22428601E-04 -2.77757718E-01 -5.48031626E-01
  2.57772664E+00 -9.50035496E-01 -1.19784436E-03 -2.51382952E-01 -5.52893777E-01
  2.60394075E+00 -9.61560034E-01 -1.15088567E-03 -2.27420752E-01 -5.56836426E-01
  2.63689958E+00 -9.74048284E-01 -1.16681695E-03 -1.97441920E-01 -5.62046104E-01
  2.65994604E+00 -9.81158799E-01 -1.08775961E-03 -1.76001571E-01 -5.65902857E-01
  2.71680645E+00 -9.95887968E-01 -9.68920082E-04 -1.23916649E-01 -5.75727948E-01
  2.77488767E+00 -1.00579855E+00 -9.04857291E-04 -7.05645325E-02 -5.86691129E-01
  2.83232791E+00 -1.00904779E+00 -9.20602126E-04 -1.69368811E-02 -5.98765376E-01
  2.86150125E+00 -1.00943046E+00 -9.08648115E-04  1.03881533E-02 -6.05057411E-01
  2.89082085E+00 -1.00792881E+00 -8.90839385E-04  3.83166097E-02 -6.11663386E-01
  2.94788915E+00 -1.00251442E+00 -8.89000749E-04  9.33695462E-02 -6.24845271E-01
  3.00403456E+00 -9.93125214E-01 -9.06419881E-04  1.49196608E-01 -6.38224761E-01
  3.05854399E+00 -9.78349404E-01 -9.11375686E-04  2.05335596E-01 -6.51510984E-01
  3.11124682E+00 -9.59656935E-01 -9.76065616E-04  2.61528272E-01 -6.64431800E-01
  3.16224959E+00 -9.37965763E-01 -9.93946188E-04  3.18061182E-01 -6.76609757E-01
  3.19124972E+00 -9.22635837E-01 -1.06664519E-03  3.50868408E-01 -6.83476222E-01
  3.21084932E+00 -9.12275179E-01 -1.00471860E-03  3.73569227E-01 -6.87790510E-01
  3.24704071E+00 -8.89947874E-01 -1.02022636E-03  4.15795676E-01 -6.95709451E-01
  3.29223567E+00 -8.62959495E-01 -1.03138815E-03  4.71813864E-01 -7.01593755E-01
  3.33257861E+00 -8.34092915E-01 -1.40511294E-03  5.23979888E-01 -7.06436145E-01
  3.34602769E+00 -8.24046704E-01 -1.38753805E-03  5.41816112E-01 -7.07705908E-01
  3.38639685E+00 -7.91888386E-01 -1.12350168E-03  5.96443653E-01 -7.10789860E-01
  3.42576375E+00 -7.56054553E-01 -9.81646863E-04  6.50670630E-01 -7.12136250E-01
  3.43814285E+00 -7.45255058E-01 -1.06530312E-03  6.69009367E-01 -7.10985426E-01
  3.46339398E+00 -7.20908673E-01 -1.51747023E-03  7.06980151E-01 -7.08746981E-01
  3.49845528E+00 -6.83979786E-01 -1.86008735E-03  7.60417994E-01 -7.04662643E-01
  3.51218151E+00 -6.68797894E-01 -1.99738264E-03  7.82019458E-01 -7.02730446E-01
  3.53237593E+00 -6.46901808E-01 -9.68173179E-04  8.12594350E-01 -6.98846742E-01
  3.56246162E+00 -6.09499094E-01 -1.68284891E-03  8.61471190E-01 -6.89633372E-01
  3.59098011E+00 -5.73956692E-01 -1.35686745E-03  9.09357040E-01 -6.77511441E-01
  3.62032129E+00 -5.32944380E-01 -1.33567477E-03  9.58926943E-01 -6.64922506E-01
  3.64826629E+00 -4.91025137E-01 -1.30396040E-03  1.00716003E+00 -6.48300484E-01
  3.66671922E+00 -4.62199341E-01 -1.24067520E-03  1.04091523E+00 -6.33214928E-01
  3.67352441E+00 -4.51568784E-01 -9.78229117E-04  1.05328016E+00 -6.27547407E-01
  3.69052296E+00 -4.21640238E-01 -1.44847391E-03  1.08430395E+00 -6.13899932E-01
  3.71506519E+00 -3.77053406E-01 -1.33518434E-03  1.12823415E+00 -5.92232246E-01
  3.72557350E+00 -3.56291921E-01 -1.43844531E-03  1.14847296E+00 -5.78098416E-01
  3.74195208E+00 -3.22753899E-01 -1.50027719E-03  1.18037963E+00 -5.55819133E-01
  3.75657749E+00 -2.92087971E-01 -1.09858591E-03  1.20788041E+00 -5.36270991E-01
  3.77129337E+00 -2.58936825E-01 -1.14797163E-03  1.23522336E+00 -5.16513730E-01
  3.78856232E+00 -2.13123006E-01 -1.91577072E-03  1.27024545E+00 -4.81374928E-01
  3.80211554E+00 -1.76124844E-01 -1.98394223E-03  1.29725906E+00 -4.52989199E-01
  3.81674960E+00 -1.36176170E-01 -1.17749483E-03  1.32523753E+00 -4.22887461E-01
  3.82511255E+00 -1.08130507E-01 -1.17446391E-03  1.34267048E+00 -3.98955381E-01
  3.83205439E+00 -8.30283346E-02 -1.25149077E-03  1.35671386E+00 -3.77193959E-01
  3.83807891E+00 -6.06364985E-02 -1.37105947E-03  1.36897563E+00 -3.58117322E-01
  3.84627847E+00 -3.01604835E-02 -1.27192680E-03  1.38519952E+00 -3.32503876E-01
  3.85340589E+00 -2.89149197E-03 -1.21961212E-03  1.39933724E+00 -3.10039970E-01
  3.85639108E+00  1.20221112E-02 -1.03028670E-03  1.40525464E+00 -2.95858231E-01
  3.86272114E+00  4.75801568E-02 -1.21658065E-03  1.41895375E+00 -2.62312680E-01
  3.86567221E+00  6.41573045E-02 -1.23249898E-03  1.42523062E+00 -2.46883886E-01
  3.86888758E+00  8.22191556E-02 -1.19849448E-03  1.43199028E+00 -2.30225356E-01
  3.87488771E+00  1.15923917E-01 -9.91840070E-04  1.44438294E+00 -1.99563515E-01
  3.87866008E+00  1.48954649E-01 -9.61501025E-04  1.45262949E+00 -1.68112186E-01
  3.88235259E+00  1.89968759E-01 -9.97411843E-04  1.46104270E+00 -1.28654469E-01
  3.88436167E+00  2.12284350E-01 -9.84075970E-04  1.46557953E+00 -1.07406758E-01
  3.88707723E+00  2.42447024E-01 -9.29229583E-04  1.47166603E+00 -7.89350622E-02
  3.88808038E+00  2.79609212E-01 -9.04706369E-04  1.47407533E+00 -4.36345310E-02
  3.88821228E+00  2.99884815E-01 -9.04847116E-04  1.47449539E+00 -2.43069335E-02
  3.88838896E+00  3.27044397E-01 -9.04857478E-04  1.47505893E+00  1.56686354E-03
  3.88855866E+00  3.53131638E-01 -9.04675327E-04  1.47560117E+00  2.64019309E-02
  3.88872080E+00  3.78131092E-01 -9.04324253E-04  1.47612051E+00  5.01853872E-02
  3.88872080E+00  3.78131092E-01 -9.04324253E-04  1.47612051E+00  5.01853872E-02
  3.88803122E+00  4.03152869E-01  8.24650577E-04  1.47135549E+00  7.28115006E-02
  3.88731164E+00  4.29263450E-01  2.63703592E-03  1.46636423E+00  9.64897503E-02
  3.88676068E+00  4.49255151E-01  4.03034184E-03  1.46252961E+00  1.14665775E-01
  3.88412029E+00  4.84600629E-01  4.06021798E-03  1.45642919E+00  1.47393391E-01
