 output format:carre71 


 Number of X-points:  1
    x                   y                   psi
    3.88872085E+00      3.78129067E-01      1.30026213E-03

 Point O:
    3.88872085E+00      3.78129067E-01      1.30026213E-03
 $parameters
repart = 2
distxo = 0.93589888
pntrat = 0.20000000
nptseg(1) =164
deltp1(1) = 0.0250000
deltpn(1) = 0.0250000
npr(1) = 20
deltr1(1) = 0.0100000
deltrn(1) = 0.0100000
npr(2) = 23
deltr1(2) =-0.0000100
deltrn(2) =-0.0000100
tgarde(1) = 0.00000
tgarde(2) = 0.00000
nrelax= 5000
relax= 1.0000E-01
pasmin= 1.0000E-02
rlcept= 1.0000E-06
$end
 x(m)            y(m)            psi(SI)         dpsi/dx         dpsi/dy
 $maille
'nreg='    2
'region:'    1
'nppol='  164  'nprad='   20
  3.79011747E+00 -2.26101632E-01  1.29436823E-03  1.24919276E+00 -4.66900675E-01
  3.80452285E+00 -1.85895083E-01  1.29344241E-03  1.27691731E+00 -4.38248720E-01
  3.81753203E+00 -1.46170796E-01  1.24877083E-03  1.30187614E+00 -4.08899102E-01
  3.82930671E+00 -1.07028421E-01  1.27184322E-03  1.32432895E+00 -3.78979900E-01
  3.83985318E+00 -6.85125918E-02  1.28368413E-03  1.34460198E+00 -3.48467777E-01
  3.84979358E+00 -2.79366132E-02  1.28297879E-03  1.36422718E+00 -3.14902796E-01
  3.85731114E+00  6.45053984E-03  1.28140073E-03  1.37940093E+00 -2.85505244E-01
  3.86436534E+00  4.27802251E-02  1.28468884E-03  1.39388129E+00 -2.53833756E-01
  3.87041295E+00  7.82681238E-02  1.28436136E-03  1.40641605E+00 -2.22505413E-01
  3.87549720E+00  1.12871046E-01  1.28864310E-03  1.41709444E+00 -1.91515659E-01
  3.87967682E+00  1.46545480E-01  1.29239899E-03  1.42601040E+00 -1.61046520E-01
  3.88303074E+00  1.79248590E-01  1.29620286E-03  1.43322670E+00 -1.31348375E-01
  3.88561981E+00  2.10942574E-01  1.29711727E-03  1.43885657E+00 -1.02473859E-01
  3.88750264E+00  2.41592574E-01  1.29842669E-03  1.44303817E+00 -7.44222452E-02
  3.88874487E+00  2.71165748E-01  1.29942531E-03  1.44588313E+00 -4.73329584E-02
  3.88941669E+00  2.99631888E-01  1.30008178E-03  1.44751785E+00 -2.13596532E-02
  3.88958955E+00  3.26963654E-01  1.30025591E-03  1.44807941E+00  3.46236788E-03
  3.88933409E+00  3.53136590E-01  1.30001925E-03  1.44770543E+00  2.71579751E-02
  3.88872085E+00  3.78129067E-01  1.30026213E-03  1.44653343E+00  4.97489772E-02
  3.88872085E+00  3.78129067E-01  1.30026213E-03  1.44653343E+00  4.97489772E-02
  3.88803192E+00  4.03127475E-01  1.90563968E-03  1.44403136E+00  7.20922724E-02
  3.88731009E+00  4.29319716E-01  3.09054593E-03  1.44035165E+00  9.51606621E-02
  3.88655535E+00  4.56705833E-01  4.94715066E-03  1.43531190E+00  1.18863964E-01
  3.88576759E+00  4.85290184E-01  7.56403948E-03  1.42873841E+00  1.43107155E-01
  3.88187075E+00  5.14710098E-01  6.59974315E-03  1.42191648E+00  1.68388568E-01
  3.87629260E+00  5.45004429E-01  4.17472677E-03  1.41385594E+00  1.94515001E-01
  3.87052569E+00  5.76323911E-01  2.55793706E-03  1.40372896E+00  2.20941781E-01
  3.86456955E+00  6.08671081E-01  1.83098245E-03  1.39138786E+00  2.47511910E-01
  3.85842288E+00  6.42052985E-01  2.04284817E-03  1.37671748E+00  2.74101347E-01
  3.85208355E+00  6.76481208E-01  3.27343955E-03  1.35969168E+00  3.00306067E-01
  3.84554854E+00  7.11972130E-01  5.58337915E-03  1.34028903E+00  3.25705059E-01
  3.83881410E+00  7.48546188E-01  8.99091508E-03  1.31856490E+00  3.50156955E-01
  3.83520339E+00  7.68155575E-01  1.12459418E-02  1.30620449E+00  3.62487590E-01
  3.81895374E+00  8.23248239E-01  1.12846981E-02  1.26947164E+00  3.99063632E-01
  3.80644768E+00  8.61371056E-01  1.12989421E-02  1.24119211E+00  4.23174486E-01
  3.79264783E+00  9.00048386E-01  1.12347147E-02  1.21011417E+00  4.46910029E-01
  3.77825317E+00  9.37537456E-01  1.12233176E-02  1.17813327E+00  4.68812900E-01
  3.76118058E+00  9.78921612E-01  1.12978073E-02  1.14103457E+00  4.91544495E-01
  3.74321598E+00  1.01890272E+00  1.12215793E-02  1.10329074E+00  5.11818683E-01
  3.73199233E+00  1.04258442E+00  1.12215764E-02  1.07990217E+00  5.23457667E-01
  3.70281546E+00  1.09965190E+00  1.12456456E-02  1.02025376E+00  5.49606519E-01
  3.68016555E+00  1.14021253E+00  1.12878848E-02  9.76095008E-01  5.66315236E-01
  3.65578038E+00  1.18074716E+00  1.12918365E-02  9.30401403E-01  5.81495112E-01
  3.64508549E+00  1.19747526E+00  1.12601829E-02  9.10651211E-01  5.87740595E-01
  3.62948304E+00  1.22106021E+00  1.12198986E-02  8.82440689E-01  5.95933254E-01
  3.60127176E+00  1.26128333E+00  1.12713379E-02  8.33210243E-01  6.08684377E-01
  3.56345239E+00  1.31057490E+00  1.12569832E-02  7.70846850E-01  6.22114952E-01
  3.53911124E+00  1.33974543E+00  1.12416042E-02  7.32136669E-01  6.29437437E-01
  3.50486750E+00  1.37797896E+00  1.12873572E-02  6.80019316E-01  6.37569299E-01
  3.48052747E+00  1.40305295E+00  1.12301618E-02  6.44877731E-01  6.42009992E-01
  3.42968063E+00  1.45114655E+00  1.12974596E-02  5.75251243E-01  6.48883398E-01
  3.38867902E+00  1.48563916E+00  1.12995816E-02  5.22068472E-01  6.52661662E-01
