 output format:carre71 


 Number of X-points:  1
    x                   y                   psi
    1.44946942E+00     -9.45684086E-01      1.49556535E-06

 Point O:
    1.68785930E+00      7.13234668E-02      6.57086738E-02
 $parameters
repart = 2
distxo = 1.04457365
pntrat = 0.40000000
nptseg(1) =  6
deltp1(1) = 0.0700000
deltpn(1) = 0.0300000
nptseg(2) =  6
deltp1(2) = 0.0700000
deltpn(2) = 0.0300000
nptseg(3) = 41
deltp1(3) = 0.1500000
deltpn(3) = 0.1500000
npr(1) = 11
deltr1(1) =-0.0010000
deltrn(1) =-0.0020000
npr(2) = 11
deltr1(2) = 0.0005000
deltrn(2) = 0.0005000
npr(3) = 11
deltr1(3) = 0.0010000
deltrn(3) = 0.0100000
tgarde(1) = 0.00000
tgarde(2) = 0.00000
nrelax=  200
relax= 2.0000E-02
pasmin= 1.0000E-06
rlcept= 1.0000E-06
$end
 x(m)            y(m)            psi(SI)         dpsi/dx         dpsi/dy
 $maille
'nreg='    3
'region:'    1
'nppol='   51  'nprad='   11
  1.27261223E+00 -1.05105046E+00 -1.00226670E-03  7.16322559E-02 -1.10725604E-01
  1.25736554E+00 -1.06036290E+00 -1.04330330E-03  7.60479613E-02 -1.20062163E-01
  1.14249229E+00 -1.12989652E+00 -1.00204948E-03  1.08440212E-01 -1.86464513E-01
  1.69824678E+00 -1.27994303E+00 -6.76924975E-03 -2.38396102E-01 -1.42306314E-01
  1.61701728E+00 -1.12984097E+00 -6.85677785E-03 -1.57109202E-01 -7.19459367E-02
  1.61396151E+00 -1.12408140E+00 -6.76916837E-03 -1.54071685E-01 -6.91608912E-02
  1.58715926E+00 -1.05103686E+00 -6.76809453E-03 -1.21563621E-01 -3.11238084E-02
  1.58085869E+00 -9.82752196E-01 -6.77034247E-03 -1.02923424E-01  1.00276133E-02
  1.58104953E+00 -9.81250959E-01 -6.77048137E-03 -1.02733279E-01  1.10306490E-02
  1.61518458E+00 -8.95727721E-01 -6.76989426E-03 -1.10772421E-01  7.46829931E-02
  1.62225371E+00 -8.85625354E-01 -6.77911802E-03 -1.14434271E-01  8.31346810E-02
  1.71077911E+00 -7.85627128E-01 -6.76938309E-03 -1.74935985E-01  1.69254208E-01
  1.77783526E+00 -7.16204737E-01 -6.76626303E-03 -2.35043186E-01  2.24086778E-01
