 output format:carre71 


 Number of X-points:  1
    x                   y                   psi
    1.44946942E+00     -9.45684086E-01      1.49556535E-06

 Point O:
    1.68785930E+00      7.13234668E-02      6.57086738E-02
 $parameters
repart = 2
distxo = 1.04457365
pntrat = 0.40000000
nptseg(1) = 12
deltp1(1) = 0.0300000
deltpn(1) = 0.0200000
nptseg(2) = 13
deltp1(2) = 0.0300000
deltpn(2) = 0.0200000
nptseg(3) = 53
deltp1(3) = 0.0750000
deltpn(3) = 0.0750000
npr(1) = 30
deltr1(1) =-0.0010000
deltrn(1) =-0.0020000
npr(2) = 30
deltr1(2) = 0.0005000
deltrn(2) = 0.0005000
npr(3) = 30
deltr1(3) = 0.0003000
deltrn(3) = 0.0030000
tgarde(1) = 0.00000
tgarde(2) = 0.00000
nrelax=  800
relax= 2.0000E-02
pasmin= 1.0000E-06
rlcept= 1.0000E-06
$end
 x(m)            y(m)            psi(SI)         dpsi/dx         dpsi/dy
 $maille
'nreg='    3
'region:'    1
'nppol='   76  'nprad='   30
  1.18753590E+00 -1.10332745E+00 -1.00692287E-03  9.59931941E-02 -1.61348979E-01
  1.15968309E+00 -1.11977579E+00 -1.00711371E-03  1.03744951E-01 -1.76952295E-01
  1.14249229E+00 -1.12989652E+00 -1.00204948E-03  1.08440212E-01 -1.86464513E-01
  1.68468277E+00 -1.28855042E+00 -2.33966496E-03 -2.30581713E-01 -1.49319554E-01
  1.67387317E+00 -1.27182009E+00 -2.33765457E-03 -2.20360609E-01 -1.42003677E-01
  1.65380846E+00 -1.24058205E+00 -2.33547411E-03 -2.01336354E-01 -1.28330163E-01
  1.61022859E+00 -1.17039570E+00 -2.36188771E-03 -1.59510450E-01 -9.64448647E-02
  1.60017507E+00 -1.15382393E+00 -2.33233765E-03 -1.49956022E-01 -8.86012316E-02
  1.59733458E+00 -1.14884658E+00 -2.33905566E-03 -1.47206023E-01 -8.62224473E-02
  1.57141611E+00 -1.10318719E+00 -2.33250582E-03 -1.20189220E-01 -6.51961617E-02
  1.56763473E+00 -1.09608225E+00 -2.33947526E-03 -1.15942997E-01 -6.18665975E-02
  1.54601519E+00 -1.05212783E+00 -2.33761036E-03 -9.14868079E-02 -3.97139530E-02
  1.54222109E+00 -1.04308775E+00 -2.33500322E-03 -8.69514101E-02 -3.50946048E-02
  1.52846971E+00 -9.96381899E-01 -2.33767121E-03 -6.68982946E-02 -1.03223710E-02
  1.52892762E+00 -9.60678614E-01 -2.34202740E-03 -5.86077009E-02  1.19463293E-02
  1.56839446E+00 -8.93563101E-01 -2.34709791E-03 -7.25950077E-02  6.55999635E-02
  1.59900334E+00 -8.62538986E-01 -2.34697156E-03 -9.02010977E-02  9.42676548E-02
  1.62436126E+00 -8.38913421E-01 -2.34809291E-03 -1.06488119E-01  1.16658430E-01
  1.65299055E+00 -8.12959645E-01 -2.35075612E-03 -1.26561170E-01  1.41058990E-01
  1.67960750E+00 -7.89241219E-01 -2.34931669E-03 -1.46867650E-01  1.63037823E-01
  1.70560485E+00 -7.65526305E-01 -2.35020399E-03 -1.68394396E-01  1.84059519E-01
  1.73007734E+00 -7.42949396E-01 -2.34929072E-03 -1.90095328E-01  2.03382038E-01
  1.75343175E+00 -7.20713329E-01 -2.33966908E-03 -2.11744809E-01  2.21436691E-01
  1.76772637E+00 -7.06934308E-01 -2.33892229E-03 -2.25883254E-01  2.31703177E-01
  1.80457726E+00 -6.70061883E-01 -2.33782416E-03 -2.65344701E-01  2.56780258E-01
  1.83664707E+00 -6.35966386E-01 -2.33704979E-03 -3.03113708E-01  2.76822575E-01
  1.86111712E+00 -6.08371210E-01 -2.32979212E-03 -3.34240883E-01  2.90501627E-01
  1.88130947E+00 -5.84600716E-01 -2.31423493E-03 -3.61435328E-01  3.00606672E-01
  1.90006081E+00 -5.61643769E-01 -2.33754047E-03 -3.87941378E-01  3.08682407E-01
  1.91762941E+00 -5.39113017E-01 -2.33594669E-03 -4.14143966E-01  3.15023713E-01
  1.93384612E+00 -5.17282055E-01 -2.33656178E-03 -4.39167578E-01  3.20011421E-01
  1.94994730E+00 -4.94723813E-01 -2.33636460E-03 -4.65068534E-01  3.23676526E-01
  1.96709766E+00 -4.69364126E-01 -2.33393852E-03 -4.93763383E-01  3.26154904E-01
  2.02522611E+00 -3.71888466E-01 -2.32377326E-03 -5.97039184E-01  3.19257437E-01
  2.03568158E+00 -3.51873502E-01 -2.31752803E-03 -6.16308299E-01  3.14804140E-01
  2.04801077E+00 -3.26996945E-01 -2.30807264E-03 -6.39542108E-01  3.07366503E-01
  2.12933179E+00 -9.03034042E-02 -2.33586315E-03 -7.96314826E-01  1.67782296E-01
  2.14954811E+00  8.43101216E-02 -2.33595573E-03 -8.22095091E-01  1.71869820E-02
  2.14369274E+00  2.08631154E-01 -2.33678687E-03 -7.90329045E-01 -9.13896722E-02
